,Age,Gender,PC+TV on weekdays,PC+TV on weekends,ScreenTime,Screen_time_exposure,Exercise,Sleeptime,Sleeping_pattern
4622,50.0,Female,2.0,2.0,2.0,Low,2.0,9.0,Normal
4623,67.0,Male,4.0,3.0,3.7142857142857144,High,2.0,7.285714285714286,Normal
4624,23.0,Female,4.0,3.0,3.7142857142857144,High,1.0,6.285714285714286,Normal
4625,42.0,Female,4.0,8.0,5.142857142857142,High,2.0,5.857142857142858,Low
4626,18.0,Male,3.0,7.0,4.142857142857142,High,2.0,6.857142857142858,Normal
4627,54.0,Female,3.0,4.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
4628,66.0,Male,3.0,9.0,4.7142857142857135,High,2.0,6.2857142857142865,Normal
4629,40.0,Female,2.0,10.0,4.285714285714286,High,2.0,6.714285714285714,Normal
4630,52.0,Female,4.0,8.0,5.142857142857142,High,3.0,6.857142857142858,Normal
4631,17.0,Male,3.0,7.0,4.142857142857142,High,1.0,5.857142857142858,Low
4632,48.0,Male,1.0,2.0,1.2857142857142856,Low,3.0,10.714285714285715,High
4633,62.0,Male,3.0,6.0,3.8571428571428568,High,2.0,7.142857142857143,Normal
4634,17.0,Male,3.0,9.0,4.7142857142857135,High,2.0,6.2857142857142865,Normal
4635,66.0,Male,1.0,3.0,1.5714285714285714,Low,3.0,10.428571428571429,High
4636,68.0,Male,2.0,6.0,3.142857142857143,High,1.0,6.857142857142858,Normal
4637,62.0,Female,2.0,9.0,4.0,High,2.0,7.0,Normal
4638,20.0,Female,4.0,2.0,3.428571428571429,High,3.0,8.571428571428571,Normal
4639,33.0,Male,4.0,8.0,5.142857142857142,High,1.0,4.857142857142858,Low
4640,67.0,Male,2.0,2.0,2.0,Low,1.0,8.0,Normal
4641,46.0,Male,3.0,8.0,4.428571428571429,High,3.0,7.571428571428571,Normal
4642,38.0,Female,1.0,9.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
4643,58.0,Male,4.0,7.0,4.857142857142858,High,3.0,7.142857142857142,Normal
4644,33.0,Male,4.0,5.0,4.285714285714286,High,3.0,7.714285714285714,Normal
4645,56.0,Male,3.0,10.0,5.0,High,1.0,5.0,Low
4646,8.0,Female,2.0,9.0,4.0,High,3.0,8.0,Normal
4647,13.0,Female,2.0,4.0,2.571428571428571,High,3.0,9.428571428571429,Normal
4648,23.0,Male,1.0,4.0,1.8571428571428572,Low,3.0,10.142857142857142,High
4649,33.0,Male,1.0,8.0,3.0,High,2.0,8.0,Normal
4650,47.0,Male,1.0,5.0,2.142857142857143,Low,1.0,7.857142857142858,Normal
4651,69.0,Female,2.0,4.0,2.571428571428571,High,2.0,8.428571428571429,Normal
4652,9.0,Female,3.0,6.0,3.8571428571428568,High,2.0,7.142857142857143,Normal
4653,9.0,Female,1.0,10.0,3.571428571428571,High,1.0,6.428571428571429,Normal
4654,38.0,Female,1.0,3.0,1.5714285714285714,Low,2.0,9.428571428571429,Normal
4655,10.0,Male,1.0,6.0,2.4285714285714284,Low,3.0,9.571428571428571,High
4656,22.0,Male,2.0,2.0,2.0,Low,1.0,8.0,Normal
4657,21.0,Female,2.0,2.0,2.0,Low,2.0,9.0,Normal
4658,34.0,Female,3.0,2.0,2.7142857142857144,High,2.0,8.285714285714285,Normal
4659,54.0,Male,3.0,8.0,4.428571428571429,High,2.0,6.571428571428571,Normal
4660,44.0,Male,4.0,7.0,4.857142857142858,High,1.0,5.142857142857142,Low
4661,14.0,Female,1.0,4.0,1.8571428571428572,Low,3.0,10.142857142857142,High
4662,23.0,Female,1.0,10.0,3.571428571428571,High,1.0,6.428571428571429,Normal
4663,69.0,Male,3.0,3.0,3.0,High,3.0,9.0,Normal
4664,25.0,Male,4.0,10.0,5.7142857142857135,High,2.0,5.2857142857142865,Low
4665,19.0,Male,4.0,4.0,4.0,High,2.0,7.0,Normal
4666,53.0,Male,3.0,8.0,4.428571428571429,High,3.0,7.571428571428571,Normal
4667,48.0,Male,1.0,9.0,3.2857142857142856,High,3.0,8.714285714285715,Normal
4668,9.0,Female,3.0,9.0,4.7142857142857135,High,3.0,7.2857142857142865,Normal
4669,59.0,Male,2.0,8.0,3.7142857142857144,High,1.0,6.285714285714286,Normal
4670,7.0,Female,1.0,3.0,1.5714285714285714,Low,2.0,9.428571428571429,Normal
4671,12.0,Female,1.0,2.0,1.2857142857142856,Low,3.0,10.714285714285715,High
4672,43.0,Male,2.0,3.0,2.2857142857142856,Low,1.0,7.714285714285714,Normal
4673,11.0,Female,2.0,3.0,2.2857142857142856,Low,2.0,8.714285714285715,Normal
4674,14.0,Female,3.0,10.0,5.0,High,3.0,7.0,Normal
4675,48.0,Male,1.0,8.0,3.0,High,2.0,8.0,Normal
4676,65.0,Male,3.0,9.0,4.7142857142857135,High,1.0,5.2857142857142865,Low
4677,30.0,Male,3.0,6.0,3.8571428571428568,High,2.0,7.142857142857143,Normal
4678,15.0,Male,1.0,5.0,2.142857142857143,Low,1.0,7.857142857142858,Normal
4679,35.0,Female,3.0,7.0,4.142857142857142,High,2.0,6.857142857142858,Normal
4680,26.0,Female,3.0,3.0,3.0,High,3.0,9.0,Normal
4681,35.0,Female,1.0,9.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
4682,69.0,Male,2.0,5.0,2.8571428571428568,High,2.0,8.142857142857142,Normal
4683,28.0,Female,3.0,5.0,3.571428571428571,High,1.0,6.428571428571429,Normal
4684,61.0,Female,3.0,7.0,4.142857142857142,High,2.0,6.857142857142858,Normal
4685,20.0,Male,1.0,3.0,1.5714285714285714,Low,1.0,8.428571428571429,Normal
4686,28.0,Female,1.0,6.0,2.4285714285714284,Low,1.0,7.571428571428571,Normal
4687,63.0,Male,4.0,8.0,5.142857142857142,High,2.0,5.857142857142858,Low
4688,60.0,Female,1.0,7.0,2.7142857142857144,High,3.0,9.285714285714285,Normal
4689,55.0,Male,4.0,10.0,5.7142857142857135,High,3.0,6.2857142857142865,Normal
4690,69.0,Female,2.0,4.0,2.571428571428571,High,3.0,9.428571428571429,Normal
4691,65.0,Female,3.0,10.0,5.0,High,1.0,5.0,Low
4692,65.0,Male,4.0,2.0,3.428571428571429,High,2.0,7.571428571428571,Normal
4693,67.0,Male,3.0,5.0,3.571428571428571,High,1.0,6.428571428571429,Normal
4694,16.0,Female,4.0,8.0,5.142857142857142,High,3.0,6.857142857142858,Normal
4695,20.0,Female,4.0,8.0,5.142857142857142,High,2.0,5.857142857142858,Low
4696,37.0,Female,2.0,10.0,4.285714285714286,High,3.0,7.714285714285714,Normal
4697,19.0,Male,1.0,6.0,2.4285714285714284,Low,2.0,8.571428571428571,Normal
4698,68.0,Female,2.0,2.0,2.0,Low,2.0,9.0,Normal
4699,20.0,Female,4.0,7.0,4.857142857142858,High,3.0,7.142857142857142,Normal
4700,62.0,Female,2.0,10.0,4.285714285714286,High,3.0,7.714285714285714,Normal
4701,28.0,Female,1.0,2.0,1.2857142857142856,Low,2.0,9.714285714285715,High
4702,59.0,Female,2.0,8.0,3.7142857142857144,High,3.0,8.285714285714285,Normal
4703,45.0,Female,1.0,3.0,1.5714285714285714,Low,2.0,9.428571428571429,Normal
4704,53.0,Female,3.0,5.0,3.571428571428571,High,2.0,7.428571428571429,Normal
4705,70.0,Male,2.0,3.0,2.2857142857142856,Low,2.0,8.714285714285715,Normal
4706,64.0,Female,3.0,10.0,5.0,High,3.0,7.0,Normal
4707,32.0,Male,4.0,8.0,5.142857142857142,High,2.0,5.857142857142858,Low
4708,10.0,Female,4.0,9.0,5.428571428571429,High,3.0,6.571428571428571,Normal
4709,12.0,Female,2.0,4.0,2.571428571428571,High,1.0,7.428571428571429,Normal
4710,62.0,Female,4.0,8.0,5.142857142857142,High,2.0,5.857142857142858,Low
4711,52.0,Male,4.0,7.0,4.857142857142858,High,1.0,5.142857142857142,Low
4712,25.0,Female,4.0,7.0,4.857142857142858,High,3.0,7.142857142857142,Normal
4713,56.0,Male,1.0,6.0,2.4285714285714284,Low,1.0,7.571428571428571,Normal
4714,18.0,Female,4.0,9.0,5.428571428571429,High,3.0,6.571428571428571,Normal
4715,12.0,Male,3.0,8.0,4.428571428571429,High,2.0,6.571428571428571,Normal
4716,9.0,Male,1.0,7.0,2.7142857142857144,High,3.0,9.285714285714285,Normal
4717,59.0,Female,1.0,6.0,2.4285714285714284,Low,1.0,7.571428571428571,Normal
4718,25.0,Female,2.0,6.0,3.142857142857143,High,3.0,8.857142857142858,Normal
4719,31.0,Male,2.0,6.0,3.142857142857143,High,1.0,6.857142857142858,Normal
4720,51.0,Female,4.0,8.0,5.142857142857142,High,2.0,5.857142857142858,Low
4721,62.0,Female,4.0,5.0,4.285714285714286,High,2.0,6.714285714285714,Normal
4722,18.0,Female,1.0,6.0,2.4285714285714284,Low,2.0,8.571428571428571,Normal
4723,33.0,Female,2.0,3.0,2.2857142857142856,Low,1.0,7.714285714285714,Normal
4724,8.0,Male,1.0,5.0,2.142857142857143,Low,3.0,9.857142857142858,High
4725,21.0,Female,4.0,7.0,4.857142857142858,High,3.0,7.142857142857142,Normal
4726,10.0,Male,2.0,6.0,3.142857142857143,High,3.0,8.857142857142858,Normal
4727,11.0,Female,1.0,9.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
4728,42.0,Female,2.0,2.0,2.0,Low,3.0,10.0,High
4729,17.0,Female,4.0,7.0,4.857142857142858,High,3.0,7.142857142857142,Normal
4730,15.0,Female,4.0,2.0,3.428571428571429,High,1.0,6.571428571428571,Normal
4731,60.0,Male,1.0,10.0,3.571428571428571,High,2.0,7.428571428571429,Normal
4732,26.0,Female,1.0,2.0,1.2857142857142856,Low,1.0,8.714285714285715,Normal
4733,62.0,Male,3.0,8.0,4.428571428571429,High,2.0,6.571428571428571,Normal
4734,67.0,Male,3.0,6.0,3.8571428571428568,High,2.0,7.142857142857143,Normal
4735,60.0,Male,2.0,3.0,2.2857142857142856,Low,1.0,7.714285714285714,Normal
4736,45.0,Female,2.0,9.0,4.0,High,2.0,7.0,Normal
4737,49.0,Male,1.0,3.0,1.5714285714285714,Low,2.0,9.428571428571429,Normal
4738,36.0,Male,1.0,3.0,1.5714285714285714,Low,3.0,10.428571428571429,High
4739,59.0,Male,4.0,6.0,4.571428571428571,High,3.0,7.428571428571429,Normal
4740,53.0,Male,4.0,5.0,4.285714285714286,High,1.0,5.714285714285714,Low
4741,24.0,Female,4.0,2.0,3.428571428571429,High,3.0,8.571428571428571,Normal
4742,29.0,Male,4.0,4.0,4.0,High,2.0,7.0,Normal
4743,65.0,Male,1.0,9.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
4744,41.0,Male,2.0,5.0,2.8571428571428568,High,2.0,8.142857142857142,Normal
4745,67.0,Male,4.0,2.0,3.428571428571429,High,2.0,7.571428571428571,Normal
4746,23.0,Female,4.0,2.0,3.428571428571429,High,2.0,7.571428571428571,Normal
4747,18.0,Male,1.0,4.0,1.8571428571428572,Low,2.0,9.142857142857142,Normal
4748,40.0,Male,1.0,7.0,2.7142857142857144,High,2.0,8.285714285714285,Normal
4749,60.0,Male,3.0,5.0,3.571428571428571,High,2.0,7.428571428571429,Normal
4750,49.0,Male,2.0,2.0,2.0,Low,2.0,9.0,Normal
4751,66.0,Male,3.0,7.0,4.142857142857142,High,2.0,6.857142857142858,Normal
4752,13.0,Male,3.0,6.0,3.8571428571428568,High,1.0,6.142857142857143,Normal
4753,38.0,Male,1.0,6.0,2.4285714285714284,Low,2.0,8.571428571428571,Normal
4754,11.0,Male,2.0,2.0,2.0,Low,1.0,8.0,Normal
4755,56.0,Male,1.0,6.0,2.4285714285714284,Low,3.0,9.571428571428571,High
4756,11.0,Female,1.0,7.0,2.7142857142857144,High,3.0,9.285714285714285,Normal
4757,53.0,Male,4.0,7.0,4.857142857142858,High,3.0,7.142857142857142,Normal
4758,51.0,Male,4.0,7.0,4.857142857142858,High,1.0,5.142857142857142,Low
4759,15.0,Female,3.0,2.0,2.7142857142857144,High,3.0,9.285714285714285,Normal
4760,12.0,Female,1.0,3.0,1.5714285714285714,Low,1.0,8.428571428571429,Normal
4761,22.0,Male,4.0,7.0,4.857142857142858,High,2.0,6.142857142857142,Normal
4762,40.0,Male,2.0,3.0,2.2857142857142856,Low,2.0,8.714285714285715,Normal
4763,37.0,Female,1.0,4.0,1.8571428571428572,Low,3.0,10.142857142857142,High
4764,24.0,Male,4.0,8.0,5.142857142857142,High,3.0,6.857142857142858,Normal
4765,20.0,Male,4.0,9.0,5.428571428571429,High,1.0,4.571428571428571,Low
4766,35.0,Male,4.0,3.0,3.7142857142857144,High,1.0,6.285714285714286,Normal
4767,13.0,Male,2.0,9.0,4.0,High,3.0,8.0,Normal
4768,42.0,Female,4.0,9.0,5.428571428571429,High,2.0,5.571428571428571,Low
4769,38.0,Female,4.0,9.0,5.428571428571429,High,2.0,5.571428571428571,Low
4770,41.0,Female,3.0,4.0,3.2857142857142856,High,3.0,8.714285714285715,Normal
4771,12.0,Male,2.0,7.0,3.428571428571429,High,2.0,7.571428571428571,Normal
4772,45.0,Male,3.0,9.0,4.7142857142857135,High,1.0,5.2857142857142865,Low
4773,26.0,Male,3.0,5.0,3.571428571428571,High,1.0,6.428571428571429,Normal
4774,64.0,Female,2.0,10.0,4.285714285714286,High,1.0,5.714285714285714,Low
4775,52.0,Female,3.0,8.0,4.428571428571429,High,2.0,6.571428571428571,Normal
4776,44.0,Male,4.0,8.0,5.142857142857142,High,1.0,4.857142857142858,Low
4777,65.0,Female,3.0,3.0,3.0,High,2.0,8.0,Normal
4778,55.0,Male,3.0,7.0,4.142857142857142,High,2.0,6.857142857142858,Normal
4779,51.0,Female,4.0,3.0,3.7142857142857144,High,1.0,6.285714285714286,Normal
4780,6.0,Female,4.0,4.0,4.0,High,2.0,7.0,Normal
4781,40.0,Male,3.0,2.0,2.7142857142857144,High,2.0,8.285714285714285,Normal
4782,36.0,Male,3.0,2.0,2.7142857142857144,High,1.0,7.285714285714286,Normal
4783,61.0,Male,2.0,3.0,2.2857142857142856,Low,3.0,9.714285714285715,High
4784,27.0,Female,4.0,6.0,4.571428571428571,High,2.0,6.428571428571429,Normal
4785,10.0,Female,1.0,2.0,1.2857142857142856,Low,2.0,9.714285714285715,High
4786,23.0,Female,2.0,9.0,4.0,High,2.0,7.0,Normal
4787,12.0,Female,3.0,4.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
4788,6.0,Male,3.0,3.0,3.0,High,1.0,7.0,Normal
4789,38.0,Female,4.0,6.0,4.571428571428571,High,1.0,5.428571428571429,Low
4790,34.0,Male,1.0,9.0,3.2857142857142856,High,3.0,8.714285714285715,Normal
4791,46.0,Male,3.0,7.0,4.142857142857142,High,2.0,6.857142857142858,Normal
4792,36.0,Female,3.0,6.0,3.8571428571428568,High,2.0,7.142857142857143,Normal
4793,24.0,Female,3.0,3.0,3.0,High,2.0,8.0,Normal
4794,24.0,Male,1.0,7.0,2.7142857142857144,High,3.0,9.285714285714285,Normal
4795,6.0,Female,2.0,2.0,2.0,Low,3.0,10.0,High
4796,39.0,Female,1.0,10.0,3.571428571428571,High,3.0,8.428571428571429,Normal
4797,62.0,Female,2.0,4.0,2.571428571428571,High,1.0,7.428571428571429,Normal
4798,13.0,Female,1.0,7.0,2.7142857142857144,High,3.0,9.285714285714285,Normal
4799,58.0,Male,1.0,7.0,2.7142857142857144,High,3.0,9.285714285714285,Normal
4800,48.0,Male,2.0,6.0,3.142857142857143,High,2.0,7.857142857142858,Normal
4801,62.0,Male,1.0,8.0,3.0,High,2.0,8.0,Normal
4802,8.0,Male,2.0,5.0,2.8571428571428568,High,2.0,8.142857142857142,Normal
4803,50.0,Male,2.0,10.0,4.285714285714286,High,1.0,5.714285714285714,Low
4804,36.0,Female,3.0,6.0,3.8571428571428568,High,3.0,8.142857142857142,Normal
4805,8.0,Male,1.0,7.0,2.7142857142857144,High,2.0,8.285714285714285,Normal
4806,36.0,Male,3.0,10.0,5.0,High,3.0,7.0,Normal
4807,27.0,Female,4.0,7.0,4.857142857142858,High,2.0,6.142857142857142,Normal
4808,21.0,Female,4.0,5.0,4.285714285714286,High,1.0,5.714285714285714,Low
4809,59.0,Male,3.0,2.0,2.7142857142857144,High,1.0,7.285714285714286,Normal
4810,31.0,Female,2.0,6.0,3.142857142857143,High,2.0,7.857142857142858,Normal
4811,14.0,Male,3.0,4.0,3.2857142857142856,High,3.0,8.714285714285715,Normal
4812,27.0,Female,1.0,5.0,2.142857142857143,Low,1.0,7.857142857142858,Normal
4813,45.0,Female,3.0,2.0,2.7142857142857144,High,3.0,9.285714285714285,Normal
4814,64.0,Male,4.0,7.0,4.857142857142858,High,2.0,6.142857142857142,Normal
4815,57.0,Male,2.0,4.0,2.571428571428571,High,3.0,9.428571428571429,Normal
4816,17.0,Male,1.0,4.0,1.8571428571428572,Low,2.0,9.142857142857142,Normal
4817,30.0,Female,2.0,3.0,2.2857142857142856,Low,1.0,7.714285714285714,Normal
4818,29.0,Male,4.0,2.0,3.428571428571429,High,2.0,7.571428571428571,Normal
4819,19.0,Female,1.0,5.0,2.142857142857143,Low,1.0,7.857142857142858,Normal
4820,57.0,Male,4.0,6.0,4.571428571428571,High,3.0,7.428571428571429,Normal
4821,41.0,Female,3.0,6.0,3.8571428571428568,High,3.0,8.142857142857142,Normal
4822,24.0,Female,3.0,9.0,4.7142857142857135,High,1.0,5.2857142857142865,Low
4823,13.0,Male,4.0,6.0,4.571428571428571,High,2.0,6.428571428571429,Normal
4824,59.0,Female,3.0,10.0,5.0,High,3.0,7.0,Normal
4825,33.0,Male,1.0,5.0,2.142857142857143,Low,1.0,7.857142857142858,Normal
4826,18.0,Male,3.0,6.0,3.8571428571428568,High,2.0,7.142857142857143,Normal
4827,6.0,Male,4.0,4.0,4.0,High,3.0,8.0,Normal
4828,21.0,Male,3.0,8.0,4.428571428571429,High,1.0,5.571428571428571,Low
4829,53.0,Male,2.0,5.0,2.8571428571428568,High,1.0,7.142857142857143,Normal
4830,47.0,Male,1.0,4.0,1.8571428571428572,Low,3.0,10.142857142857142,High
4831,11.0,Male,3.0,6.0,3.8571428571428568,High,3.0,8.142857142857142,Normal
4832,24.0,Male,2.0,10.0,4.285714285714286,High,1.0,5.714285714285714,Low
4833,10.0,Female,3.0,8.0,4.428571428571429,High,1.0,5.571428571428571,Low
4834,13.0,Male,4.0,3.0,3.7142857142857144,High,3.0,8.285714285714285,Normal
4835,6.0,Male,1.0,6.0,2.4285714285714284,Low,2.0,8.571428571428571,Normal
4836,39.0,Male,1.0,2.0,1.2857142857142856,Low,3.0,10.714285714285715,High
4837,60.0,Male,4.0,8.0,5.142857142857142,High,3.0,6.857142857142858,Normal
4838,40.0,Male,1.0,6.0,2.4285714285714284,Low,3.0,9.571428571428571,High
4839,11.0,Female,3.0,10.0,5.0,High,2.0,6.0,Normal
4840,48.0,Male,1.0,9.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
4841,29.0,Female,1.0,3.0,1.5714285714285714,Low,1.0,8.428571428571429,Normal
4842,29.0,Male,4.0,5.0,4.285714285714286,High,3.0,7.714285714285714,Normal
4843,41.0,Male,4.0,8.0,5.142857142857142,High,1.0,4.857142857142858,Low
4844,35.0,Male,3.0,9.0,4.7142857142857135,High,3.0,7.2857142857142865,Normal
4845,13.0,Female,4.0,2.0,3.428571428571429,High,2.0,7.571428571428571,Normal
4846,54.0,Male,1.0,7.0,2.7142857142857144,High,3.0,9.285714285714285,Normal
4847,42.0,Female,3.0,3.0,3.0,High,2.0,8.0,Normal
4848,26.0,Male,1.0,7.0,2.7142857142857144,High,2.0,8.285714285714285,Normal
4849,43.0,Male,4.0,7.0,4.857142857142858,High,3.0,7.142857142857142,Normal
4850,13.0,Male,3.0,5.0,3.571428571428571,High,1.0,6.428571428571429,Normal
4851,41.0,Female,4.0,8.0,5.142857142857142,High,1.0,4.857142857142858,Low
4852,48.0,Male,2.0,2.0,2.0,Low,3.0,10.0,High
4853,32.0,Female,4.0,5.0,4.285714285714286,High,3.0,7.714285714285714,Normal
4854,47.0,Male,1.0,2.0,1.2857142857142856,Low,2.0,9.714285714285715,High
4855,17.0,Female,3.0,3.0,3.0,High,1.0,7.0,Normal
4856,32.0,Male,3.0,9.0,4.7142857142857135,High,1.0,5.2857142857142865,Low
4857,7.0,Female,2.0,6.0,3.142857142857143,High,2.0,7.857142857142858,Normal
4858,24.0,Female,3.0,4.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
4859,35.0,Female,4.0,2.0,3.428571428571429,High,1.0,6.571428571428571,Normal
4860,9.0,Male,1.0,3.0,1.5714285714285714,Low,3.0,10.428571428571429,High
4861,7.0,Male,2.0,3.0,2.2857142857142856,Low,3.0,9.714285714285715,High
4862,39.0,Female,1.0,2.0,1.2857142857142856,Low,2.0,9.714285714285715,High
4863,6.0,Male,2.0,3.0,2.2857142857142856,Low,2.0,8.714285714285715,Normal
4864,61.0,Female,2.0,10.0,4.285714285714286,High,2.0,6.714285714285714,Normal
4865,8.0,Female,1.0,7.0,2.7142857142857144,High,1.0,7.285714285714286,Normal
4866,69.0,Female,4.0,7.0,4.857142857142858,High,1.0,5.142857142857142,Low
4867,28.0,Male,2.0,8.0,3.7142857142857144,High,3.0,8.285714285714285,Normal
4868,16.0,Female,3.0,6.0,3.8571428571428568,High,3.0,8.142857142857142,Normal
4869,21.0,Female,4.0,5.0,4.285714285714286,High,2.0,6.714285714285714,Normal
4870,21.0,Male,2.0,9.0,4.0,High,1.0,6.0,Normal
4871,52.0,Female,2.0,6.0,3.142857142857143,High,2.0,7.857142857142858,Normal
4872,42.0,Female,2.0,9.0,4.0,High,2.0,7.0,Normal
4873,7.0,Male,2.0,3.0,2.2857142857142856,Low,2.0,8.714285714285715,Normal
4874,49.0,Male,4.0,6.0,4.571428571428571,High,1.0,5.428571428571429,Low
4875,57.0,Female,3.0,8.0,4.428571428571429,High,3.0,7.571428571428571,Normal
4876,46.0,Female,1.0,7.0,2.7142857142857144,High,1.0,7.285714285714286,Normal
4877,61.0,Male,4.0,8.0,5.142857142857142,High,2.0,5.857142857142858,Low
4878,29.0,Male,2.0,9.0,4.0,High,1.0,6.0,Normal
4879,65.0,Male,3.0,2.0,2.7142857142857144,High,1.0,7.285714285714286,Normal
4880,43.0,Female,3.0,5.0,3.571428571428571,High,3.0,8.428571428571429,Normal
4881,53.0,Female,2.0,9.0,4.0,High,1.0,6.0,Normal
4882,19.0,Female,3.0,5.0,3.571428571428571,High,1.0,6.428571428571429,Normal
4883,44.0,Female,4.0,8.0,5.142857142857142,High,3.0,6.857142857142858,Normal
4884,13.0,Female,4.0,8.0,5.142857142857142,High,3.0,6.857142857142858,Normal
4885,27.0,Female,3.0,10.0,5.0,High,2.0,6.0,Normal
4886,59.0,Male,3.0,10.0,5.0,High,2.0,6.0,Normal
4887,61.0,Male,2.0,2.0,2.0,Low,2.0,9.0,Normal
4888,53.0,Female,3.0,3.0,3.0,High,2.0,8.0,Normal
4889,48.0,Male,2.0,2.0,2.0,Low,2.0,9.0,Normal
4890,38.0,Female,1.0,9.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
4891,59.0,Male,4.0,6.0,4.571428571428571,High,1.0,5.428571428571429,Low
4892,64.0,Male,2.0,3.0,2.2857142857142856,Low,1.0,7.714285714285714,Normal
4893,45.0,Male,2.0,6.0,3.142857142857143,High,3.0,8.857142857142858,Normal
4894,15.0,Male,1.0,4.0,1.8571428571428572,Low,1.0,8.142857142857142,Normal
4895,23.0,Female,1.0,3.0,1.5714285714285714,Low,1.0,8.428571428571429,Normal
4896,9.0,Male,1.0,3.0,1.5714285714285714,Low,1.0,8.428571428571429,Normal
4897,60.0,Male,3.0,6.0,3.8571428571428568,High,1.0,6.142857142857143,Normal
4898,63.0,Male,3.0,5.0,3.571428571428571,High,3.0,8.428571428571429,Normal
4899,21.0,Female,3.0,10.0,5.0,High,2.0,6.0,Normal
4900,16.0,Female,3.0,10.0,5.0,High,3.0,7.0,Normal
4901,48.0,Male,4.0,10.0,5.7142857142857135,High,1.0,4.2857142857142865,Low
4902,64.0,Female,3.0,5.0,3.571428571428571,High,3.0,8.428571428571429,Normal
4903,51.0,Male,2.0,4.0,2.571428571428571,High,2.0,8.428571428571429,Normal
4904,25.0,Male,1.0,9.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
4905,13.0,Female,1.0,7.0,2.7142857142857144,High,1.0,7.285714285714286,Normal
4906,9.0,Female,4.0,8.0,5.142857142857142,High,2.0,5.857142857142858,Low
4907,7.0,Male,3.0,7.0,4.142857142857142,High,2.0,6.857142857142858,Normal
4908,45.0,Female,4.0,2.0,3.428571428571429,High,1.0,6.571428571428571,Normal
4909,36.0,Female,1.0,10.0,3.571428571428571,High,2.0,7.428571428571429,Normal
4910,28.0,Female,2.0,9.0,4.0,High,3.0,8.0,Normal
4911,32.0,Female,2.0,4.0,2.571428571428571,High,3.0,9.428571428571429,Normal
4912,60.0,Male,1.0,5.0,2.142857142857143,Low,2.0,8.857142857142858,Normal
4913,21.0,Male,3.0,2.0,2.7142857142857144,High,1.0,7.285714285714286,Normal
4914,52.0,Male,2.0,4.0,2.571428571428571,High,2.0,8.428571428571429,Normal
4915,49.0,Male,1.0,8.0,3.0,High,2.0,8.0,Normal
4916,48.0,Female,4.0,4.0,4.0,High,2.0,7.0,Normal
4917,8.0,Female,2.0,9.0,4.0,High,3.0,8.0,Normal
4918,68.0,Male,1.0,7.0,2.7142857142857144,High,2.0,8.285714285714285,Normal
4919,9.0,Male,1.0,3.0,1.5714285714285714,Low,1.0,8.428571428571429,Normal
4920,29.0,Male,4.0,10.0,5.7142857142857135,High,2.0,5.2857142857142865,Low
4921,40.0,Female,3.0,5.0,3.571428571428571,High,2.0,7.428571428571429,Normal
4922,13.0,Male,1.0,5.0,2.142857142857143,Low,2.0,8.857142857142858,Normal
