,Age,Gender,PC+TV on weekdays,PC+TV on weekends,ScreenTime,Screen_time_exposure,Exercise
6397,68.0,Male,3.0,6.0,3.8571428571428568,High,2.0
6398,62.0,Male,3.0,2.0,2.7142857142857144,High,1.0
6399,67.0,Male,1.0,8.0,3.0,High,2.0
6400,45.0,Male,1.0,6.0,2.4285714285714284,Low,1.0
6401,26.0,Female,4.0,6.0,4.571428571428571,High,3.0
6402,7.0,Female,4.0,2.0,3.428571428571429,High,1.0
6403,8.0,Male,2.0,5.0,2.8571428571428568,High,2.0
6404,33.0,Female,4.0,4.0,4.0,High,1.0
6405,19.0,Male,4.0,5.0,4.285714285714286,High,1.0
6406,70.0,Female,3.0,10.0,5.0,High,3.0
6407,46.0,Female,4.0,10.0,5.7142857142857135,High,2.0
6408,49.0,Female,2.0,2.0,2.0,Low,2.0
6409,42.0,Female,2.0,10.0,4.285714285714286,High,2.0
6410,31.0,Male,1.0,3.0,1.5714285714285714,Low,2.0
6411,18.0,Female,1.0,6.0,2.4285714285714284,Low,3.0
6412,50.0,Male,2.0,9.0,4.0,High,2.0
6413,70.0,Male,4.0,3.0,3.7142857142857144,High,1.0
6414,59.0,Female,4.0,9.0,5.428571428571429,High,3.0
6415,22.0,Female,1.0,6.0,2.4285714285714284,Low,2.0
6416,21.0,Male,3.0,4.0,3.2857142857142856,High,1.0
6417,13.0,Male,3.0,4.0,3.2857142857142856,High,3.0
6418,45.0,Female,4.0,3.0,3.7142857142857144,High,1.0
6419,55.0,Female,3.0,9.0,4.7142857142857135,High,2.0
6420,27.0,Female,4.0,3.0,3.7142857142857144,High,3.0
6421,7.0,Male,4.0,3.0,3.7142857142857144,High,3.0
6422,22.0,Female,1.0,4.0,1.8571428571428572,Low,1.0
6423,45.0,Female,1.0,8.0,3.0,High,2.0
6424,52.0,Male,3.0,6.0,3.8571428571428568,High,3.0
6425,63.0,Female,1.0,10.0,3.571428571428571,High,2.0
6426,66.0,Male,2.0,7.0,3.428571428571429,High,3.0
6427,34.0,Female,3.0,7.0,4.142857142857142,High,2.0
6428,10.0,Female,2.0,10.0,4.285714285714286,High,2.0
6429,42.0,Female,4.0,10.0,5.7142857142857135,High,2.0
6430,23.0,Female,2.0,5.0,2.8571428571428568,High,1.0
6431,25.0,Female,4.0,8.0,5.142857142857142,High,3.0
6432,53.0,Female,2.0,2.0,2.0,Low,3.0
6433,10.0,Female,1.0,8.0,3.0,High,3.0
6434,29.0,Male,4.0,9.0,5.428571428571429,High,3.0
6435,6.0,Female,3.0,7.0,4.142857142857142,High,3.0
6436,51.0,Female,1.0,7.0,2.7142857142857144,High,1.0
6437,60.0,Male,1.0,2.0,1.2857142857142856,Low,1.0
6438,19.0,Male,3.0,7.0,4.142857142857142,High,1.0
6439,10.0,Female,3.0,5.0,3.571428571428571,High,1.0
6440,8.0,Female,4.0,2.0,3.428571428571429,High,1.0
6441,62.0,Male,2.0,9.0,4.0,High,1.0
6442,6.0,Male,2.0,9.0,4.0,High,1.0
6443,17.0,Male,2.0,4.0,2.571428571428571,High,3.0
6444,24.0,Male,4.0,3.0,3.7142857142857144,High,3.0
6445,69.0,Female,3.0,8.0,4.428571428571429,High,2.0
6446,40.0,Male,4.0,5.0,4.285714285714286,High,1.0
6447,24.0,Male,4.0,9.0,5.428571428571429,High,1.0
6448,33.0,Male,4.0,3.0,3.7142857142857144,High,3.0
6449,16.0,Male,3.0,2.0,2.7142857142857144,High,3.0
6450,15.0,Female,3.0,6.0,3.8571428571428568,High,1.0
6451,70.0,Female,1.0,7.0,2.7142857142857144,High,1.0
6452,50.0,Male,2.0,3.0,2.2857142857142856,Low,2.0
6453,61.0,Male,2.0,6.0,3.142857142857143,High,3.0
6454,66.0,Female,2.0,10.0,4.285714285714286,High,3.0
6455,18.0,Female,1.0,5.0,2.142857142857143,Low,3.0
6456,37.0,Male,2.0,9.0,4.0,High,3.0
6457,11.0,Male,4.0,6.0,4.571428571428571,High,3.0
6458,65.0,Male,4.0,6.0,4.571428571428571,High,1.0
6459,25.0,Male,1.0,2.0,1.2857142857142856,Low,3.0
6460,62.0,Female,2.0,8.0,3.7142857142857144,High,1.0
6461,66.0,Female,4.0,7.0,4.857142857142858,High,1.0
6462,55.0,Female,2.0,5.0,2.8571428571428568,High,2.0
6463,25.0,Female,4.0,4.0,4.0,High,1.0
6464,68.0,Male,3.0,4.0,3.2857142857142856,High,2.0
6465,60.0,Male,4.0,4.0,4.0,High,2.0
6466,17.0,Male,2.0,8.0,3.7142857142857144,High,3.0
6467,26.0,Male,4.0,3.0,3.7142857142857144,High,1.0
6468,14.0,Female,2.0,3.0,2.2857142857142856,Low,2.0
6469,19.0,Female,2.0,6.0,3.142857142857143,High,1.0
6470,44.0,Male,1.0,5.0,2.142857142857143,Low,2.0
6471,61.0,Male,2.0,2.0,2.0,Low,2.0
6472,7.0,Female,2.0,2.0,2.0,Low,3.0
6473,33.0,Male,1.0,7.0,2.7142857142857144,High,2.0
6474,20.0,Female,3.0,2.0,2.7142857142857144,High,3.0
6475,24.0,Male,1.0,7.0,2.7142857142857144,High,3.0
6476,67.0,Male,3.0,2.0,2.7142857142857144,High,3.0
6477,64.0,Male,3.0,2.0,2.7142857142857144,High,2.0
6478,22.0,Female,2.0,2.0,2.0,Low,1.0
6479,24.0,Male,2.0,8.0,3.7142857142857144,High,3.0
6480,27.0,Male,1.0,4.0,1.8571428571428572,Low,3.0
6481,67.0,Male,4.0,7.0,4.857142857142858,High,2.0
6482,10.0,Female,3.0,3.0,3.0,High,1.0
6483,47.0,Female,1.0,8.0,3.0,High,2.0
6484,33.0,Male,4.0,6.0,4.571428571428571,High,2.0
6485,6.0,Female,3.0,3.0,3.0,High,2.0
6486,49.0,Male,1.0,6.0,2.4285714285714284,Low,3.0
6487,51.0,Female,4.0,8.0,5.142857142857142,High,3.0
6488,70.0,Female,2.0,8.0,3.7142857142857144,High,3.0
6489,31.0,Female,2.0,6.0,3.142857142857143,High,2.0
6490,33.0,Female,2.0,8.0,3.7142857142857144,High,1.0
6491,29.0,Female,3.0,7.0,4.142857142857142,High,2.0
6492,19.0,Female,4.0,9.0,5.428571428571429,High,3.0
6493,40.0,Male,3.0,8.0,4.428571428571429,High,2.0
6494,50.0,Female,1.0,4.0,1.8571428571428572,Low,3.0
6495,51.0,Male,4.0,8.0,5.142857142857142,High,2.0
6496,44.0,Female,1.0,6.0,2.4285714285714284,Low,1.0
6497,66.0,Male,4.0,3.0,3.7142857142857144,High,2.0
6498,22.0,Male,3.0,5.0,3.571428571428571,High,2.0
6499,60.0,Male,3.0,9.0,4.7142857142857135,High,2.0
6500,29.0,Male,4.0,3.0,3.7142857142857144,High,2.0
6501,12.0,Female,1.0,6.0,2.4285714285714284,Low,1.0
6502,19.0,Male,4.0,6.0,4.571428571428571,High,1.0
6503,43.0,Male,3.0,10.0,5.0,High,3.0
6504,63.0,Male,1.0,3.0,1.5714285714285714,Low,3.0
6505,63.0,Male,2.0,5.0,2.8571428571428568,High,1.0
6506,33.0,Female,3.0,2.0,2.7142857142857144,High,1.0
6507,53.0,Female,2.0,8.0,3.7142857142857144,High,3.0
6508,14.0,Male,3.0,2.0,2.7142857142857144,High,2.0
6509,39.0,Male,4.0,6.0,4.571428571428571,High,3.0
6510,19.0,Male,4.0,3.0,3.7142857142857144,High,1.0
6511,21.0,Male,3.0,6.0,3.8571428571428568,High,1.0
6512,9.0,Female,2.0,5.0,2.8571428571428568,High,3.0
6513,69.0,Male,2.0,10.0,4.285714285714286,High,1.0
6514,47.0,Male,2.0,9.0,4.0,High,2.0
6515,42.0,Female,3.0,7.0,4.142857142857142,High,3.0
6516,11.0,Female,4.0,10.0,5.7142857142857135,High,1.0
6517,47.0,Male,3.0,5.0,3.571428571428571,High,3.0
6518,42.0,Male,4.0,2.0,3.428571428571429,High,1.0
6519,8.0,Male,3.0,6.0,3.8571428571428568,High,3.0
6520,20.0,Female,4.0,6.0,4.571428571428571,High,2.0
6521,19.0,Male,3.0,9.0,4.7142857142857135,High,3.0
6522,49.0,Male,1.0,9.0,3.2857142857142856,High,1.0
6523,58.0,Male,1.0,7.0,2.7142857142857144,High,2.0
6524,6.0,Female,1.0,9.0,3.2857142857142856,High,3.0
6525,38.0,Female,4.0,3.0,3.7142857142857144,High,3.0
6526,15.0,Male,4.0,7.0,4.857142857142858,High,2.0
6527,6.0,Male,4.0,8.0,5.142857142857142,High,3.0
6528,26.0,Male,4.0,6.0,4.571428571428571,High,2.0
6529,7.0,Female,3.0,6.0,3.8571428571428568,High,1.0
6530,22.0,Female,1.0,5.0,2.142857142857143,Low,2.0
6531,36.0,Female,2.0,8.0,3.7142857142857144,High,1.0
6532,29.0,Male,1.0,2.0,1.2857142857142856,Low,2.0
6533,51.0,Female,1.0,2.0,1.2857142857142856,Low,3.0
6534,60.0,Female,1.0,5.0,2.142857142857143,Low,3.0
6535,37.0,Female,2.0,6.0,3.142857142857143,High,1.0
6536,56.0,Male,4.0,10.0,5.7142857142857135,High,3.0
6537,43.0,Female,4.0,2.0,3.428571428571429,High,2.0
6538,39.0,Female,1.0,6.0,2.4285714285714284,Low,2.0
6539,27.0,Female,2.0,4.0,2.571428571428571,High,3.0
6540,67.0,Male,1.0,3.0,1.5714285714285714,Low,3.0
6541,66.0,Male,2.0,5.0,2.8571428571428568,High,1.0
6542,63.0,Female,1.0,8.0,3.0,High,3.0
6543,66.0,Male,3.0,4.0,3.2857142857142856,High,1.0
6544,69.0,Female,1.0,5.0,2.142857142857143,Low,2.0
6545,55.0,Female,3.0,8.0,4.428571428571429,High,1.0
6546,49.0,Female,2.0,6.0,3.142857142857143,High,1.0
6547,23.0,Male,1.0,10.0,3.571428571428571,High,1.0
6548,7.0,Female,3.0,6.0,3.8571428571428568,High,1.0
6549,25.0,Female,1.0,2.0,1.2857142857142856,Low,1.0
6550,52.0,Male,1.0,2.0,1.2857142857142856,Low,2.0
6551,45.0,Male,3.0,4.0,3.2857142857142856,High,1.0
6552,61.0,Female,1.0,3.0,1.5714285714285714,Low,3.0
6553,35.0,Female,1.0,7.0,2.7142857142857144,High,1.0
6554,57.0,Female,1.0,7.0,2.7142857142857144,High,3.0
6555,59.0,Female,3.0,7.0,4.142857142857142,High,3.0
6556,9.0,Male,4.0,3.0,3.7142857142857144,High,3.0
6557,23.0,Male,4.0,5.0,4.285714285714286,High,2.0
6558,38.0,Female,2.0,8.0,3.7142857142857144,High,1.0
6559,14.0,Male,4.0,10.0,5.7142857142857135,High,1.0
6560,59.0,Female,4.0,10.0,5.7142857142857135,High,1.0
6561,14.0,Female,3.0,10.0,5.0,High,1.0
6562,7.0,Female,2.0,7.0,3.428571428571429,High,1.0
6563,34.0,Male,4.0,6.0,4.571428571428571,High,2.0
6564,54.0,Male,1.0,6.0,2.4285714285714284,Low,2.0
6565,30.0,Female,1.0,10.0,3.571428571428571,High,3.0
6566,45.0,Male,2.0,9.0,4.0,High,1.0
6567,55.0,Male,1.0,7.0,2.7142857142857144,High,1.0
6568,54.0,Female,2.0,9.0,4.0,High,1.0
6569,33.0,Male,2.0,5.0,2.8571428571428568,High,1.0
6570,26.0,Female,1.0,7.0,2.7142857142857144,High,2.0
6571,12.0,Female,2.0,2.0,2.0,Low,3.0
6572,21.0,Male,2.0,4.0,2.571428571428571,High,2.0
6573,48.0,Female,1.0,7.0,2.7142857142857144,High,2.0
6574,44.0,Male,1.0,7.0,2.7142857142857144,High,2.0
6575,18.0,Male,1.0,4.0,1.8571428571428572,Low,1.0
6576,65.0,Female,3.0,10.0,5.0,High,2.0
6577,66.0,Male,1.0,5.0,2.142857142857143,Low,1.0
6578,50.0,Female,3.0,9.0,4.7142857142857135,High,2.0
6579,26.0,Male,4.0,4.0,4.0,High,3.0
6580,39.0,Female,3.0,10.0,5.0,High,2.0
6581,54.0,Male,3.0,4.0,3.2857142857142856,High,3.0
6582,46.0,Male,2.0,7.0,3.428571428571429,High,3.0
6583,15.0,Female,1.0,4.0,1.8571428571428572,Low,3.0
6584,31.0,Male,4.0,3.0,3.7142857142857144,High,2.0
6585,36.0,Female,2.0,9.0,4.0,High,2.0
6586,34.0,Female,2.0,5.0,2.8571428571428568,High,2.0
6587,52.0,Female,3.0,3.0,3.0,High,1.0
6588,46.0,Female,3.0,7.0,4.142857142857142,High,2.0
6589,48.0,Female,2.0,4.0,2.571428571428571,High,3.0
6590,33.0,Female,3.0,10.0,5.0,High,3.0
6591,26.0,Male,2.0,7.0,3.428571428571429,High,2.0
6592,14.0,Male,2.0,5.0,2.8571428571428568,High,3.0
6593,34.0,Male,1.0,4.0,1.8571428571428572,Low,1.0
6594,34.0,Male,3.0,3.0,3.0,High,1.0
6595,12.0,Female,4.0,8.0,5.142857142857142,High,3.0
6596,28.0,Female,4.0,10.0,5.7142857142857135,High,2.0
6597,27.0,Female,2.0,7.0,3.428571428571429,High,2.0
6598,68.0,Female,1.0,9.0,3.2857142857142856,High,3.0
6599,17.0,Male,4.0,10.0,5.7142857142857135,High,1.0
6600,41.0,Female,1.0,9.0,3.2857142857142856,High,3.0
6601,64.0,Male,4.0,3.0,3.7142857142857144,High,3.0
6602,42.0,Male,1.0,8.0,3.0,High,2.0
6603,10.0,Male,4.0,3.0,3.7142857142857144,High,3.0
6604,35.0,Male,1.0,10.0,3.571428571428571,High,2.0
6605,37.0,Male,1.0,4.0,1.8571428571428572,Low,2.0
6606,22.0,Female,1.0,4.0,1.8571428571428572,Low,3.0
6607,68.0,Female,4.0,6.0,4.571428571428571,High,3.0
6608,42.0,Female,1.0,10.0,3.571428571428571,High,3.0
6609,27.0,Male,4.0,6.0,4.571428571428571,High,3.0
6610,24.0,Female,2.0,2.0,2.0,Low,1.0
6611,31.0,Male,2.0,10.0,4.285714285714286,High,1.0
6612,31.0,Female,2.0,5.0,2.8571428571428568,High,3.0
6613,15.0,Female,1.0,6.0,2.4285714285714284,Low,3.0
6614,33.0,Male,1.0,7.0,2.7142857142857144,High,3.0
6615,30.0,Male,4.0,8.0,5.142857142857142,High,1.0
6616,7.0,Male,1.0,8.0,3.0,High,3.0
6617,49.0,Female,1.0,5.0,2.142857142857143,Low,2.0
6618,13.0,Female,4.0,3.0,3.7142857142857144,High,2.0
6619,11.0,Male,4.0,4.0,4.0,High,3.0
6620,38.0,Female,4.0,6.0,4.571428571428571,High,1.0
6621,15.0,Male,4.0,8.0,5.142857142857142,High,3.0
6622,31.0,Male,2.0,2.0,2.0,Low,2.0
6623,61.0,Male,1.0,2.0,1.2857142857142856,Low,1.0
6624,30.0,Male,1.0,4.0,1.8571428571428572,Low,2.0
6625,45.0,Female,3.0,4.0,3.2857142857142856,High,1.0
6626,62.0,Male,2.0,6.0,3.142857142857143,High,3.0
6627,60.0,Male,2.0,10.0,4.285714285714286,High,3.0
6628,29.0,Male,2.0,6.0,3.142857142857143,High,1.0
6629,23.0,Male,4.0,3.0,3.7142857142857144,High,1.0
6630,22.0,Male,3.0,7.0,4.142857142857142,High,2.0
6631,14.0,Male,3.0,5.0,3.571428571428571,High,3.0
6632,18.0,Female,1.0,8.0,3.0,High,1.0
6633,45.0,Male,3.0,2.0,2.7142857142857144,High,1.0
6634,48.0,Male,1.0,9.0,3.2857142857142856,High,1.0
6635,25.0,Male,4.0,10.0,5.7142857142857135,High,3.0
6636,64.0,Male,4.0,9.0,5.428571428571429,High,2.0
6637,60.0,Female,1.0,10.0,3.571428571428571,High,1.0
6638,60.0,Female,1.0,6.0,2.4285714285714284,Low,3.0
6639,70.0,Female,4.0,3.0,3.7142857142857144,High,1.0
6640,68.0,Male,2.0,10.0,4.285714285714286,High,1.0
6641,59.0,Female,1.0,9.0,3.2857142857142856,High,2.0
6642,10.0,Male,4.0,5.0,4.285714285714286,High,2.0
6643,21.0,Male,2.0,7.0,3.428571428571429,High,2.0
6644,65.0,Male,1.0,5.0,2.142857142857143,Low,1.0
6645,67.0,Female,4.0,8.0,5.142857142857142,High,3.0
6646,15.0,Female,3.0,6.0,3.8571428571428568,High,2.0
6647,29.0,Female,4.0,9.0,5.428571428571429,High,1.0
6648,33.0,Male,4.0,9.0,5.428571428571429,High,3.0
6649,43.0,Female,4.0,2.0,3.428571428571429,High,2.0
6650,64.0,Female,4.0,3.0,3.7142857142857144,High,2.0
6651,66.0,Male,4.0,6.0,4.571428571428571,High,3.0
6652,65.0,Male,4.0,3.0,3.7142857142857144,High,2.0
6653,42.0,Male,1.0,9.0,3.2857142857142856,High,3.0
6654,6.0,Male,2.0,8.0,3.7142857142857144,High,3.0
6655,27.0,Female,4.0,6.0,4.571428571428571,High,3.0
6656,58.0,Female,2.0,6.0,3.142857142857143,High,2.0
6657,56.0,Male,1.0,7.0,2.7142857142857144,High,1.0
6658,62.0,Female,3.0,9.0,4.7142857142857135,High,2.0
6659,27.0,Male,4.0,8.0,5.142857142857142,High,3.0
6660,27.0,Male,2.0,10.0,4.285714285714286,High,1.0
6661,18.0,Female,2.0,3.0,2.2857142857142856,Low,3.0
6662,20.0,Female,1.0,5.0,2.142857142857143,Low,3.0
6663,68.0,Female,4.0,9.0,5.428571428571429,High,2.0
6664,50.0,Male,2.0,9.0,4.0,High,1.0
6665,25.0,Female,3.0,8.0,4.428571428571429,High,2.0
6666,32.0,Female,2.0,9.0,4.0,High,2.0
6667,51.0,Male,1.0,7.0,2.7142857142857144,High,1.0
6668,17.0,Male,2.0,6.0,3.142857142857143,High,1.0
6669,29.0,Female,2.0,2.0,2.0,Low,2.0
6670,49.0,Female,4.0,3.0,3.7142857142857144,High,1.0
6671,30.0,Female,2.0,8.0,3.7142857142857144,High,3.0
6672,35.0,Female,4.0,8.0,5.142857142857142,High,2.0
6673,23.0,Male,2.0,9.0,4.0,High,1.0
6674,41.0,Male,4.0,8.0,5.142857142857142,High,2.0
6675,69.0,Male,4.0,8.0,5.142857142857142,High,2.0
6676,40.0,Female,4.0,5.0,4.285714285714286,High,1.0
6677,36.0,Female,2.0,10.0,4.285714285714286,High,2.0
6678,63.0,Female,3.0,9.0,4.7142857142857135,High,1.0
6679,38.0,Female,3.0,2.0,2.7142857142857144,High,2.0
6680,46.0,Male,2.0,9.0,4.0,High,3.0
6681,35.0,Female,1.0,4.0,1.8571428571428572,Low,3.0
6682,11.0,Female,3.0,7.0,4.142857142857142,High,3.0
6683,57.0,Female,2.0,2.0,2.0,Low,1.0
6684,35.0,Male,1.0,2.0,1.2857142857142856,Low,1.0
6685,64.0,Female,4.0,10.0,5.7142857142857135,High,1.0
6686,14.0,Male,4.0,4.0,4.0,High,3.0
6687,60.0,Female,1.0,6.0,2.4285714285714284,Low,1.0
6688,20.0,Female,2.0,2.0,2.0,Low,1.0
6689,37.0,Male,2.0,5.0,2.8571428571428568,High,1.0
6690,50.0,Male,2.0,9.0,4.0,High,3.0
6691,52.0,Male,2.0,2.0,2.0,Low,1.0
6692,22.0,Female,1.0,8.0,3.0,High,3.0
6693,63.0,Male,2.0,8.0,3.7142857142857144,High,2.0
6694,20.0,Female,3.0,3.0,3.0,High,2.0
6695,9.0,Female,2.0,7.0,3.428571428571429,High,2.0
6696,42.0,Female,4.0,3.0,3.7142857142857144,High,1.0
6697,61.0,Male,4.0,2.0,3.428571428571429,High,2.0
6698,48.0,Male,2.0,3.0,2.2857142857142856,Low,3.0
6699,13.0,Female,3.0,2.0,2.7142857142857144,High,1.0
6700,57.0,Female,3.0,7.0,4.142857142857142,High,3.0
6701,35.0,Female,2.0,9.0,4.0,High,2.0
6702,62.0,Male,2.0,10.0,4.285714285714286,High,2.0
6703,24.0,Male,2.0,5.0,2.8571428571428568,High,3.0
6704,31.0,Male,1.0,6.0,2.4285714285714284,Low,3.0
6705,60.0,Female,2.0,8.0,3.7142857142857144,High,3.0
6706,67.0,Female,4.0,5.0,4.285714285714286,High,1.0
6707,15.0,Male,3.0,8.0,4.428571428571429,High,1.0
6708,66.0,Female,3.0,6.0,3.8571428571428568,High,3.0
6709,36.0,Female,2.0,4.0,2.571428571428571,High,2.0
6710,8.0,Male,2.0,2.0,2.0,Low,2.0
6711,33.0,Male,1.0,3.0,1.5714285714285714,Low,3.0
6712,19.0,Male,4.0,7.0,4.857142857142858,High,2.0
6713,51.0,Male,4.0,7.0,4.857142857142858,High,2.0
6714,9.0,Female,4.0,7.0,4.857142857142858,High,3.0
6715,19.0,Male,3.0,5.0,3.571428571428571,High,1.0
6716,49.0,Female,3.0,7.0,4.142857142857142,High,1.0
6717,30.0,Male,4.0,6.0,4.571428571428571,High,2.0
6718,36.0,Male,1.0,2.0,1.2857142857142856,Low,2.0
6719,62.0,Male,4.0,8.0,5.142857142857142,High,3.0
6720,18.0,Male,2.0,10.0,4.285714285714286,High,2.0
6721,38.0,Female,4.0,8.0,5.142857142857142,High,1.0
6722,38.0,Female,4.0,9.0,5.428571428571429,High,2.0
6723,17.0,Male,3.0,6.0,3.8571428571428568,High,2.0
6724,67.0,Female,4.0,3.0,3.7142857142857144,High,1.0
6725,35.0,Male,3.0,4.0,3.2857142857142856,High,1.0
6726,51.0,Male,4.0,4.0,4.0,High,2.0
6727,23.0,Female,2.0,6.0,3.142857142857143,High,2.0
6728,13.0,Male,1.0,7.0,2.7142857142857144,High,3.0
6729,21.0,Male,1.0,9.0,3.2857142857142856,High,1.0
6730,59.0,Female,1.0,5.0,2.142857142857143,Low,3.0
6731,18.0,Female,2.0,2.0,2.0,Low,2.0
6732,61.0,Female,2.0,10.0,4.285714285714286,High,3.0
6733,64.0,Female,3.0,8.0,4.428571428571429,High,1.0
6734,9.0,Female,1.0,5.0,2.142857142857143,Low,2.0
6735,14.0,Female,3.0,8.0,4.428571428571429,High,1.0
6736,6.0,Male,2.0,10.0,4.285714285714286,High,2.0
6737,41.0,Female,4.0,9.0,5.428571428571429,High,2.0
6738,64.0,Female,1.0,5.0,2.142857142857143,Low,3.0
6739,12.0,Male,4.0,9.0,5.428571428571429,High,2.0
6740,13.0,Female,3.0,6.0,3.8571428571428568,High,3.0
6741,70.0,Female,2.0,10.0,4.285714285714286,High,1.0
6742,52.0,Female,2.0,9.0,4.0,High,3.0
6743,13.0,Female,1.0,7.0,2.7142857142857144,High,3.0
6744,53.0,Female,2.0,9.0,4.0,High,2.0
6745,9.0,Male,1.0,7.0,2.7142857142857144,High,2.0
6746,62.0,Female,4.0,9.0,5.428571428571429,High,2.0
6747,21.0,Male,3.0,8.0,4.428571428571429,High,2.0
6748,20.0,Male,2.0,6.0,3.142857142857143,High,1.0
6749,31.0,Male,3.0,4.0,3.2857142857142856,High,2.0
6750,55.0,Male,4.0,6.0,4.571428571428571,High,1.0
6751,48.0,Female,4.0,5.0,4.285714285714286,High,3.0
6752,60.0,Male,2.0,8.0,3.7142857142857144,High,3.0
6753,23.0,Male,1.0,8.0,3.0,High,2.0
6754,63.0,Female,1.0,7.0,2.7142857142857144,High,2.0
6755,35.0,Male,4.0,9.0,5.428571428571429,High,2.0
6756,6.0,Female,4.0,8.0,5.142857142857142,High,2.0
6757,8.0,Male,3.0,6.0,3.8571428571428568,High,2.0
6758,28.0,Female,2.0,3.0,2.2857142857142856,Low,2.0
6759,15.0,Female,1.0,5.0,2.142857142857143,Low,3.0
6760,52.0,Male,4.0,9.0,5.428571428571429,High,3.0
6761,14.0,Female,2.0,2.0,2.0,Low,2.0
6762,20.0,Female,3.0,6.0,3.8571428571428568,High,3.0
6763,63.0,Male,3.0,8.0,4.428571428571429,High,2.0
6764,20.0,Female,1.0,5.0,2.142857142857143,Low,3.0
6765,60.0,Female,4.0,10.0,5.7142857142857135,High,3.0
6766,12.0,Male,3.0,10.0,5.0,High,2.0
6767,61.0,Male,3.0,3.0,3.0,High,2.0
6768,24.0,Female,1.0,8.0,3.0,High,2.0
6769,39.0,Male,1.0,9.0,3.2857142857142856,High,1.0
6770,18.0,Male,3.0,3.0,3.0,High,3.0
6771,31.0,Male,2.0,2.0,2.0,Low,1.0
6772,63.0,Female,2.0,9.0,4.0,High,1.0
6773,65.0,Female,1.0,10.0,3.571428571428571,High,2.0
6774,36.0,Male,3.0,6.0,3.8571428571428568,High,2.0
6775,13.0,Male,1.0,6.0,2.4285714285714284,Low,1.0
6776,61.0,Male,2.0,7.0,3.428571428571429,High,1.0
6777,68.0,Female,4.0,9.0,5.428571428571429,High,2.0
6778,6.0,Male,4.0,2.0,3.428571428571429,High,3.0
6779,19.0,Male,2.0,8.0,3.7142857142857144,High,2.0
6780,57.0,Female,2.0,3.0,2.2857142857142856,Low,3.0
6781,54.0,Male,1.0,4.0,1.8571428571428572,Low,2.0
6782,57.0,Female,4.0,10.0,5.7142857142857135,High,3.0
6783,7.0,Female,2.0,7.0,3.428571428571429,High,1.0
6784,21.0,Male,2.0,6.0,3.142857142857143,High,1.0
6785,29.0,Female,1.0,6.0,2.4285714285714284,Low,3.0
6786,14.0,Female,4.0,8.0,5.142857142857142,High,1.0
6787,59.0,Male,3.0,6.0,3.8571428571428568,High,3.0
6788,33.0,Male,3.0,10.0,5.0,High,2.0
6789,47.0,Female,4.0,6.0,4.571428571428571,High,2.0
6790,7.0,Male,3.0,10.0,5.0,High,2.0
6791,8.0,Male,3.0,7.0,4.142857142857142,High,2.0
6792,39.0,Female,2.0,3.0,2.2857142857142856,Low,2.0
6793,16.0,Female,2.0,6.0,3.142857142857143,High,3.0
6794,65.0,Female,1.0,8.0,3.0,High,2.0
6795,50.0,Male,4.0,4.0,4.0,High,1.0
6796,56.0,Female,1.0,8.0,3.0,High,3.0
6797,61.0,Female,3.0,2.0,2.7142857142857144,High,1.0
6798,16.0,Female,1.0,8.0,3.0,High,2.0
6799,26.0,Male,3.0,3.0,3.0,High,1.0
6800,59.0,Male,4.0,4.0,4.0,High,2.0
6801,47.0,Female,4.0,5.0,4.285714285714286,High,1.0
6802,45.0,Female,4.0,3.0,3.7142857142857144,High,3.0
6803,38.0,Female,2.0,8.0,3.7142857142857144,High,3.0
6804,43.0,Male,4.0,10.0,5.7142857142857135,High,3.0
6805,41.0,Female,3.0,3.0,3.0,High,2.0
6806,53.0,Male,3.0,9.0,4.7142857142857135,High,2.0
6807,59.0,Male,1.0,6.0,2.4285714285714284,Low,2.0
6808,21.0,Female,4.0,7.0,4.857142857142858,High,2.0
6809,10.0,Male,2.0,3.0,2.2857142857142856,Low,3.0
6810,27.0,Female,2.0,2.0,2.0,Low,2.0
6811,7.0,Female,2.0,7.0,3.428571428571429,High,1.0
6812,26.0,Female,1.0,7.0,2.7142857142857144,High,3.0
6813,19.0,Female,4.0,10.0,5.7142857142857135,High,3.0
6814,10.0,Male,2.0,9.0,4.0,High,1.0
6815,39.0,Female,3.0,9.0,4.7142857142857135,High,2.0
6816,31.0,Male,4.0,8.0,5.142857142857142,High,1.0
6817,36.0,Male,3.0,2.0,2.7142857142857144,High,1.0
6818,21.0,Male,4.0,4.0,4.0,High,3.0
6819,6.0,Male,2.0,2.0,2.0,Low,1.0
6820,56.0,Female,2.0,2.0,2.0,Low,2.0
6821,42.0,Male,1.0,4.0,1.8571428571428572,Low,1.0
6822,38.0,Female,4.0,10.0,5.7142857142857135,High,1.0
6823,32.0,Female,3.0,6.0,3.8571428571428568,High,2.0
6824,35.0,Male,4.0,10.0,5.7142857142857135,High,1.0
6825,66.0,Male,3.0,3.0,3.0,High,3.0
6826,13.0,Female,3.0,4.0,3.2857142857142856,High,1.0
6827,51.0,Male,4.0,8.0,5.142857142857142,High,3.0
6828,29.0,Female,1.0,7.0,2.7142857142857144,High,1.0
6829,18.0,Female,1.0,9.0,3.2857142857142856,High,2.0
6830,59.0,Male,1.0,2.0,1.2857142857142856,Low,3.0
6831,59.0,Male,1.0,6.0,2.4285714285714284,Low,2.0
6832,65.0,Male,4.0,7.0,4.857142857142858,High,3.0
6833,50.0,Female,4.0,6.0,4.571428571428571,High,3.0
